"serial_no","province","district","agro_eco_r","climatic_z","agro_eco_z","terrain","major_soil","anual_r_fmm","gps_location","x","y","season","rice_variety","date_of_maturity","age_das","stage_of_maturity","prediction_on_suseptibility_of_rice_variety","soil_type","rice_ecosystem","irrigation","topography","flooded_y_n","method_of_planting","is_the_farmer_aware_of_mg_before","rep_no","gall_count","terrain_adj","infection_status"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,14,32,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,15,9,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,16,0,"Rolling, undulating & hilly","No"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,17,0,"Rolling, undulating & hilly","No"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,18,5,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,19,0,"Rolling, undulating & hilly","No"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,20,0,"Rolling, undulating & hilly","No"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,21,1,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,22,30,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,23,4,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,24,2,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,25,2,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,26,0,"Rolling, undulating & hilly","No"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,27,7,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,28,1,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,29,13,"Rolling, undulating & hilly","Yes"
22.1,"Sabaragamuwa","Ratnapura","WL1a","WET ZONE","LOW COUNTRY","Rolling, undulating & hilly","Red Yellow Podzolic, Red Yellow Podzolic with semi prominent A1 horizon & Low Humic Gley soils",3200,"
6.742031, 80.224686",80.224686,6.742031,"Yala/Maha","Bg 94/1","105",105,"Ripening","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded",NA,30,5,"Rolling, undulating & hilly","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",1,6,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",2,16,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",3,2,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",4,3,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",5,2,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",6,11,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",7,3,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",8,6,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",9,3,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",10,2,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",11,6,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",12,21,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",13,16,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",14,3,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",15,0,"Undulating","No"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",16,1,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",17,20,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",18,3,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",19,3,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",20,3,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",21,3,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",22,5,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",23,20,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",24,3,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",25,2,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",26,0,"Undulating","No"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",27,0,"Undulating","No"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",28,22,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",29,1,"Undulating","Yes"
51,"North Central","Anuradhapura","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"8.1687027, 80.5419694",80.5419694,8.1687027,"Maha","Bg 300","93",93,"Ripening","Unconfirmed","Sand mixed clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",30,0,"Undulating","No"
52,"North Western","Puttlam","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"7.8750342, 79.9918246",79.9918246,7.8750342,"Maha","Bg 374","108",108,"Ripening","Unconfirmed","Sand mixed clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",1,0,"Undulating","No"
52,"North Western","Puttlam","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"7.8750342, 79.9918246",79.9918246,7.8750342,"Maha","Bg 374","108",108,"Ripening","Unconfirmed","Sand mixed clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",2,0,"Undulating","No"
52,"North Western","Puttlam","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"7.8750342, 79.9918246",79.9918246,7.8750342,"Maha","Bg 374","108",108,"Ripening","Unconfirmed","Sand mixed clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",3,0,"Undulating","No"
52,"North Western","Puttlam","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"7.8750342, 79.9918246",79.9918246,7.8750342,"Maha","Bg 374","108",108,"Ripening","Unconfirmed","Sand mixed clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",4,0,"Undulating","No"
52,"North Western","Puttlam","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"7.8750342, 79.9918246",79.9918246,7.8750342,"Maha","Bg 374","108",108,"Ripening","Unconfirmed","Sand mixed clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",5,0,"Undulating","No"
52,"North Western","Puttlam","DL1b","DRY ZONE","LOW COUNTRY","Undulating","Reddish Brown Earth & Low Humic Gley Soils",900,"7.8750342, 79.9918246",79.9918246,7.8750342,"Maha","Bg 374","108",108,"Ripening","Unconfirmed","Sand mixed clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",6,0,"Undulating","No"
